Year,Make,Model,Trim,Body Style
1963,"Dodge","Polara","NoName",""
1963,"Dodge","Stake","NoName",""
1963,"Ford","Club Wagon","Falcon",""
1963,"Ford","Country Squire","NoName","Wagon"
1963,"Ford","Country","NoName",""
1963,"Ford","F350","NoName","Regular Cab Pickup"
1963,"Ford","Fairlane","NoName",""
1963,"Ford","F100","NoName","Regular Cab Pickup"
1963,"Ford","F250","NoName","Regular Cab Pickup"
1963,"Ford","Falcon","NoName","Coupe"
1963,"Ford","Futura","NoName",""
1963,"Ford","Galaxie 500","NoName",""
1963,"Ford","Galaxie","Sunliner",""
1963,"Ford","Galaxie","NoName","Coupe"
1963,"Ford","Galaxie","NoName","Sedan"
1963,"Ford","Galaxie 500 XL","NoName",""
1963,"Ford","Panel","NoName","Regular Cab Pickup"
1963,"Ford","Pickup","NoName","Regular Cab Pickup"
1963,"Ford","Ranchero","NoName","Regular Cab Pickup"
1963,"Ford","Ranch","NoName",""
1963,"Ford","Sedan Delivery","NoName","Regular Cab Pickup"
1963,"Ford","Squire","NoName",""
1963,"Ford","Sunliner","NoName",""
1963,"Ford","Thunderbird","NoName","Coupe"
1963,"Ford","Van","NoName",""
1963,"GMC","Panel","NoName",""
1963,"GMC","Pickup","NoName","Regular Cab Pickup"
1963,"GMC","Suburban","NoName","SUV"
1963,"GMC","Van","NoName",""
1963,"Jaguar","Mark X","NoName",""
1963,"Jaguar","Mark II","NoName",""
1963,"Jaguar","XKE","NoName",""
1963,"Jeep","CJ-3B","NoName","SUV"
1963,"Jeep","CJ-6","NoName","SUV"
1963,"Jeep","CJ","NoName","SUV"
1963,"Jeep","CJ-5","NoName","SUV"
1963,"Jeep","Wagoneer","NoName","SUV"
1963,"Land Rover","Series II","NoName","SUV"
1963,"Lincoln","Continental","NoName","Sedan"
1963,"Lotus","Elan","NoName","Coupe"
1963,"Lotus","Elite","NoName",""
1963,"Lotus","Seven","NoName",""
1963,"Mercedes-Benz","180","NoName",""
1963,"Mercedes-Benz","190","NoName","Sedan"
1963,"Mercedes-Benz","190SL","NoName",""
1963,"Mercedes-Benz","220 SEb","NoName",""
1963,"Mercedes-Benz","220SE","NoName",""
1963,"Mercedes-Benz","230SL","NoName",""
1963,"Mercedes-Benz","220","NoName",""
1963,"Mercedes-Benz","220S","NoName",""
1963,"Mercedes-Benz","300SE","NoName",""
1963,"Mercedes-Benz","300SL","NoName",""
1963,"Mercedes-Benz","600","NoName",""
1963,"Mercury","Comet","NoName",""
1963,"Mercury","Meteor","NoName",""
1963,"Mercury","Monterey","NoName",""
1963,"Mercury","Villager","NoName","Minivan"
1963,"Oldsmobile","98","NoName",""
1963,"Oldsmobile","Dynamic 88","NoName",""
1963,"Oldsmobile","F-85","Deluxe",""
1963,"Oldsmobile","F-85","Standard",""
1963,"Oldsmobile","Jetfire","NoName",""
1963,"Oldsmobile","Starfire","NoName","Convertible"
1963,"Oldsmobile","Starfire","NoName","Coupe"
1963,"Oldsmobile","Super 88","NoName",""
1963,"Plymouth","Belvedere","NoName",""
1963,"Plymouth","Fleet Special","NoName",""
1963,"Plymouth","Fury","NoName",""
1963,"Plymouth","Savoy","NoName",""
1963,"Plymouth","Sport Fury","NoName","Coupe"
1963,"Plymouth","Valiant","NoName",""
1963,"Pontiac","Bonneville","NoName","Sedan"
1963,"Pontiac","Catalina","NoName","Convertible"
1963,"Pontiac","Catalina","NoName","Coupe"
1963,"Pontiac","Catalina","NoName","Sedan"
1963,"Pontiac","Grand Prix","NoName","Coupe"
1963,"Pontiac","LeMans","NoName",""
1963,"Pontiac","Star Chief","NoName",""
1963,"Pontiac","Tempest","NoName",""
1963,"Porsche","356","Super",""
1963,"Porsche","356","NoName",""
1963,"Porsche","Carrera","II","Coupe"
1963,"Porsche","S90","NoName",""
1963,"Saab","96","NoName",""
1963,"Saab","95","NoName",""
1963,"Saab","GT","NoName",""
1963,"Toyota","Crown","NoName",""
1963,"Toyota","Land Cruiser","NoName","SUV"
1963,"Toyota","Tiara","NoName",""
1963,"Volkswagen","Karmann Ghia","NoName",""
1963,"Volkswagen","Microbus","NoName","SUV"
1963,"Volkswagen","Beetle (Pre-1980)","NoName","Coupe"
1963,"Volvo","122","S",""
1963,"Volvo","1800","NoName",""
1963,"Volvo","544","NoName",""
1963,"Renault","Caravalle","NoName",""
1963,"Renault","Dauphine","NoName",""
1963,"Renault","R8","NoName",""
1963,"Ferrari","GT 2+2","NoName",""
1963,"Ferrari","GT","NoName",""
1963,"Ferrari","Superamerica","NoName","Convertible"
1963,"Rolls-Royce","Phantom V","NoName","Sedan"
1963,"Rolls-Royce","Silver Cloud III","NoName","Sedan"
1963,"Triumph","Spitfire","MK I","Convertible"
1963,"Triumph","TR4","NoName","Convertible"
1963,"Triumph","Vitesse","NoName","Convertible"
1963,"Fiat","1100","NoName",""
1963,"Fiat","1200","Spider","Convertible"
1963,"Fiat","1100D","NoName",""
1963,"Fiat","600D","NoName",""
1963,"Peugeot","404","NoName",""
1963,"Peugeot","403","NoName",""
1963,"MG","MGB","NoName","Convertible"
1963,"MG","Midget","NoName","Convertible"
1963,"American Motors","Ambassador","NoName",""
1963,"American Motors","American","NoName",""
1963,"American Motors","Classic 6","NoName",""
1963,"Checker","Marathon","NoName","Sedan"
1963,"Checker","Superba","NoName","Sedan"
1963,"Citroen","AMI-6","NoName",""
1963,"Citroen","DS19","NoName",""
1963,"Citroen","ID19","NoName",""
1963,"Datsun","1500","NoName",""
1963,"Datsun","Bluebird","NoName",""
1963,"Jensen","C-V8","NoName",""
1963,"Maserati","3500","GTI",""
1963,"Maserati","Quattroporte","NoName","Sedan"
1963,"Maserati","Sebring","NoName",""
1963,"Opel","Olympia Rekord","NoName",""
1963,"Rover","105","P4",""
1963,"Studebaker","Avanti","NoName",""
1963,"Studebaker","Cruiser","NoName",""
1963,"Studebaker","Gran Turismo Hawk","NoName",""
1963,"Studebaker","Lark","Custom",""
1963,"Studebaker","Lark","Daytona",""
1963,"Studebaker","Lark","Regal",""
1963,"Studebaker","Lark","Standard",""
1963,"Studebaker","Pickup","NoName","Regular Cab Pickup"
1963,"Sunbeam","Alpine","NoName","Convertible"
1963,"Sunbeam","Rapier","NoName","Convertible"
1963,"Austin-Healey","3000 Mk II","BJ7","Convertible"
1963,"Austin-Healey","3000 Mk III","BJ8","Convertible"
1963,"Austin-Healey","Sprite Mk II","AN7","Convertible"
1963,"International","C-110","NoName","Regular Cab Pickup"
1963,"International","C-112","NoName","Regular Cab Pickup"
1963,"International","C-120","NoName","Regular Cab Pickup"
1963,"International","C-122","NoName","Regular Cab Pickup"
1963,"International","C-100","NoName","Regular Cab Pickup"
1963,"International","C-102","NoName","Regular Cab Pickup"
1963,"International","C-130","NoName","Regular Cab Pickup"
1963,"International","C-132","NoName","Regular Cab Pickup"
1963,"International","Pickup","NoName","Regular Cab Pickup"
1963,"International","Scout 80","NoName","SUV"
1963,"AC","Ace","NoName","Convertible"
1963,"AC","Aceca","NoName","Convertible"
1963,"AC","Shelby Cobra","Mk II","Convertible"
1964,"Morris","Mini","NoName","Coupe"
1964,"Alfa Romeo","2600","NoName",""
1964,"Alfa Romeo","Giulia","NoName",""
1964,"Alfa Romeo","Spider","NoName","Convertible"
1964,"Aston Martin","DB5","NoName","Coupe"
1964,"BMW","1500","NoName",""
1964,"BMW","1800","NoName",""
1964,"BMW","3200","NoName",""
1964,"BMW","700","NoName","Sedan"
1964,"Bentley","Continental","NoName","Sedan"
1964,"Bentley","S3","NoName",""
1964,"Buick","Electra 225","NoName",""
1964,"Buick","LeSabre","NoName","Sedan"
1964,"Buick","Riviera","NoName","Coupe"
1964,"Buick","Skylark","NoName",""
1964,"Buick","Special","Deluxe",""
1964,"Buick","Special","NoName",""
1964,"Buick","Wildcat","NoName","Coupe"
1964,"Cadillac","DeVille","NoName","Sedan"
1964,"Cadillac","Eldorado","NoName","Coupe"
1964,"Cadillac","Fleetwood","NoName","Sedan"
1964,"Cadillac","Series 60 Special","NoName",""
1964,"Cadillac","Series 62","NoName",""
1964,"Cadillac","Series 60","NoName",""
1964,"Cadillac","Series 63","NoName",""
1964,"Chevrolet","Bel Air","NoName",""
1964,"Chevrolet","Biscayne","NoName","Coupe"
1964,"Chevrolet","C20/K20","NoName","Regular Cab Pickup"
1964,"Chevrolet","C30/K30","NoName","Regular Cab Pickup"
1964,"Chevrolet","C10/K10","NoName","Regular Cab Pickup"
1964,"Chevrolet","Chevelle","Malibu","Convertible"
1964,"Chevrolet","Chevelle","Malibu","Coupe"
1964,"Chevrolet","Chevelle","Malibu","Sedan"
1964,"Chevrolet","Chevelle","Malibu","Wagon"
1964,"Chevrolet","Chevelle","SS","Coupe"
1964,"Chevrolet","Chevelle","NoName","Sedan"
1964,"Chevrolet","Chevy II","NoName",""
1964,"Chevrolet","Corvair","500","Sedan"
1964,"Chevrolet","Corvair","700","Sedan"
1964,"Chevrolet","Corvair","Monza Spyder","Convertible"
1964,"Chevrolet","Corvair","Monza 900","Sedan"
1964,"Chevrolet","Corvair","Panel",""
1964,"Chevrolet","Corvair","Pickup","Regular Cab Pickup"
1964,"Chevrolet","Corvette","NoName","Convertible"
1964,"Chevrolet","Corvette","NoName","Coupe"
1964,"Chevrolet","El Camino","NoName","Regular Cab Pickup"
1964,"Chevrolet","Impala","SS","Sedan"
1964,"Chevrolet","Impala","NoName","Sedan"
1964,"Chevrolet","Nova","SS","Coupe"
1964,"Chevrolet","Nova","NoName",""
1964,"Chevrolet","Panel","NoName",""
1964,"Chevrolet","Pickup","NoName","Regular Cab Pickup"
1964,"Chevrolet","Suburban","NoName","SUV"
1964,"Chrysler","300","NoName","Sedan"
1964,"Chrysler","Crown Imperial","Ghia",""
1964,"Chrysler","Crown Imperial","NoName",""
1964,"Chrysler","Newport","NoName",""
1964,"Chrysler","New Yorker","NoName",""
1964,"Chrysler","Town & Country","NoName",""
1964,"Dodge","330","NoName",""
1964,"Dodge","440","NoName",""
1964,"Dodge","880","NoName",""
1964,"Dodge","Dart","GT",""
1964,"Dodge","Dart","NoName","Sedan"
1964,"Dodge","Panel","NoName",""
1964,"Dodge","Platform","NoName",""
1964,"Dodge","Pickup","NoName","Regular Cab Pickup"
1964,"Dodge","Polara","500",""
1964,"Dodge","Stake","NoName",""
1964,"Dodge","Van","NoName","Passenger Van"
1964,"Ford","Club Wagon","Falcon",""
1964,"Ford","Country Squire","NoName","Wagon"
1964,"Ford","Country","NoName",""
1964,"Ford","Custom","NoName",""
1964,"Ford","Custom 500","NoName",""
1964,"Ford","F350","NoName","Regular Cab Pickup"
1964,"Ford","Fairlane","NoName",""
1964,"Ford","F100","NoName","Regular Cab Pickup"
1964,"Ford","F250","NoName","Regular Cab Pickup"
1964,"Ford","Falcon","Futura","Convertible"
1964,"Ford","Falcon","NoName",""
1964,"Ford","Galaxie 500","NoName",""
1964,"Ford","Galaxie","Sunliner",""
1964,"Ford","Galaxie 500 XL","NoName",""
1964,"Ford","Panel","NoName","Regular Cab Pickup"
1964,"Ford","Mustang","NoName","Coupe"
1964,"Ford","Pickup","NoName","Regular Cab Pickup"
1964,"Ford","Ranchero","NoName","Regular Cab Pickup"
1964,"Ford","Ranch","NoName",""
1964,"Ford","Sedan Delivery","NoName","Regular Cab Pickup"
1964,"Ford","Squire","NoName",""
1964,"Ford","Thunderbird","NoName","Coupe"
1964,"Ford","Van","NoName",""
1964,"GMC","Panel","NoName",""
1964,"GMC","Pickup","NoName","Regular Cab Pickup"
1964,"GMC","Suburban","NoName","SUV"
1964,"GMC","Van","NoName",""
1964,"Jaguar","Mark X","NoName",""
1964,"Jaguar","Mark II","NoName",""
1964,"Jaguar","XKE","NoName",""
1964,"Jeep","CJ-3B","NoName","SUV"
1964,"Jeep","CJ-6","NoName","SUV"
1964,"Jeep","CJ","NoName","SUV"
1964,"Jeep","CJ-5","NoName","SUV"
1964,"Jeep","Wagoneer","NoName","SUV"
1964,"Lamborghini","350 GT","NoName",""
1964,"Land Rover","Series II","NoName","SUV"
1964,"Lincoln","Continental","NoName","Sedan"
1964,"Lotus","Elan","NoName","Coupe"
1964,"Lotus","Seven","NoName",""
1964,"Mercedes-Benz","190","NoName","Sedan"
1964,"Mercedes-Benz","220 SEb","NoName",""
1964,"Mercedes-Benz","220SE","NoName",""
1964,"Mercedes-Benz","230SL","NoName",""
1964,"Mercedes-Benz","220","NoName",""
1964,"Mercedes-Benz","220S","NoName",""
1964,"Mercedes-Benz","300SE","NoName",""
1964,"Mercedes-Benz","300SEL","NoName","Sedan"
1964,"Mercedes-Benz","600","NoName",""
1964,"Mercury","Colony Park","NoName","Wagon"
1964,"Mercury","Comet","404",""
1964,"Mercury","Comet","Caliente",""
1964,"Mercury","Comet","Cyclone","Coupe"
1964,"Mercury","Comet","NoName",""
1964,"Mercury","Commuter","NoName",""
1964,"Mercury","Montclair","NoName",""
1964,"Mercury","Monterey","NoName",""
1964,"Mercury","Parklane","NoName",""
1964,"Oldsmobile","442","NoName","Coupe"
1964,"Oldsmobile","98","NoName",""
1964,"Oldsmobile","Custom","NoName","Wagon"
1964,"Oldsmobile","Dynamic 88","NoName",""
1964,"Oldsmobile","F-85","Cutlass",""
1964,"Oldsmobile","F-85","Deluxe",""
1964,"Oldsmobile","F-85","NoName",""
1964,"Oldsmobile","Jetstar I","NoName",""
1964,"Oldsmobile","Starfire","NoName","Coupe"
1964,"Oldsmobile","Super 88","NoName",""
1964,"Oldsmobile","Vista Cruiser","NoName","Wagon"
1964,"Plymouth","Barracuda","NoName","Coupe"
1964,"Plymouth","Belvedere","NoName",""
1964,"Plymouth","Fury","NoName",""
1964,"Plymouth","Savoy","NoName",""
1964,"Plymouth","Sport Fury","NoName","Coupe"
1964,"Plymouth","Valiant","NoName",""
1964,"Pontiac","Bonneville","NoName","Sedan"
1964,"Pontiac","Catalina","NoName",""
1964,"Pontiac","Grand Prix","NoName","Coupe"
1964,"Pontiac","LeMans","GTO","Convertible"
1964,"Pontiac","LeMans","GTO","Coupe"
1964,"Pontiac","LeMans","NoName",""
1964,"Pontiac","Star Chief","NoName",""
1964,"Pontiac","Tempest","Custom",""
1964,"Porsche","356","Super",""
1964,"Porsche","356","NoName",""
1964,"Porsche","Carrera","II","Coupe"
1964,"Saab","96","NoName",""
1964,"Saab","95","NoName",""
1964,"Saab","Monte Carlo","NoName",""
1964,"Toyota","Crown","NoName",""
1964,"Toyota","Land Cruiser","NoName","SUV"
1964,"Toyota","Tiara","NoName",""
1964,"Volkswagen","Karmann Ghia","NoName",""
1964,"Volkswagen","Microbus","NoName","SUV"
1964,"Volkswagen","Beetle (Pre-1980)","NoName","Coupe"
1964,"Volvo","122","S",""
1964,"Volvo","1800","S",""
1964,"Volvo","544","NoName",""
1964,"Renault","Caravalle","NoName",""
1964,"Renault","Dauphine","NoName",""
1964,"Renault","R8","NoName",""
1964,"Ferrari","GT 2+2","NoName",""
1964,"Ferrari","GTB","NoName",""
1964,"Ferrari","GTS","NoName",""
1964,"Ferrari","GT","NoName",""
1964,"Ferrari","LM","NoName",""
1964,"Ferrari","Superamerica","NoName","Convertible"
1964,"Ferrari","Superfast","NoName",""
1964,"Rolls-Royce","Phantom V","NoName","Sedan"
1964,"Rolls-Royce","Silver Cloud III","NoName","Sedan"
1964,"Triumph","1200","NoName","Convertible"
1964,"Triumph","Spitfire","MK I","Convertible"
1964,"Triumph","TR4","NoName","Convertible"
1964,"Triumph","Vitesse","NoName","Convertible"
1964,"Fiat","1100D","NoName",""
1964,"Fiat","1500","Spider","Convertible"
1964,"Fiat","600D","NoName",""
1964,"Peugeot","404","NoName",""
1964,"Peugeot","403","NoName",""
1964,"MG","MGB","NoName","Convertible"
1964,"MG","Midget","Mark I","Convertible"
1964,"MG","Midget","Mark II","Convertible"
1964,"American Motors","Ambassador","990",""
1964,"American Motors","American","NoName",""
1964,"American Motors","Classic 6","NoName",""
1964,"Checker","Marathon","NoName","Sedan"
1964,"Citroen","AMI-6","NoName",""
1964,"Citroen","DS19","NoName",""
1964,"Citroen","ID19","NoName",""
1964,"Datsun","1500","NoName",""
1964,"Datsun","410","NoName",""
1964,"Jensen","C-V8","NoName",""
1964,"Maserati","3500","GTI",""
1964,"Maserati","Mistral","NoName",""
1964,"Maserati","Quattroporte","NoName","Sedan"
1964,"Maserati","Sebring","NoName",""
1964,"Opel","Kadett","NoName",""
1964,"Rover","2000 Series","P6",""
1964,"Rover","3-Litre","P5",""
1964,"Studebaker","Avanti","NoName",""
1964,"Studebaker","Challenger","NoName",""
1964,"Studebaker","Commander","NoName",""
1964,"Studebaker","Cruiser","NoName",""
1964,"Studebaker","Daytona","NoName",""
1964,"Studebaker","Gran Turismo Hawk","NoName","Coupe"
1964,"Sunbeam","Alpine","NoName","Convertible"
1964,"Sunbeam","Rapier","NoName","Convertible"
1964,"Sunbeam","Tiger","NoName","Convertible"
1964,"Austin-Healey","3000 Mk II","BJ7","Convertible"
1964,"Austin-Healey","3000 Mk III","BJ8","Convertible"
1964,"Austin-Healey","Sprite Mk II","AN7","Convertible"
1964,"Austin-Healey","Sprite Mk II","AN8","Convertible"
1964,"International","C-1000","NoName","Regular Cab Pickup"
1964,"International","C-1300","NoName","Regular Cab Pickup"
1964,"International","C-900","NoName","Regular Cab Pickup"
1964,"International","C-1100","NoName","Regular Cab Pickup"
1964,"International","C-1200","NoName","Regular Cab Pickup"
1964,"International","CM-75","NoName","Regular Cab Pickup"
1964,"International","Pickup","NoName","Regular Cab Pickup"
1964,"International","Scout 80","NoName","SUV"
1964,"AC","Ace","NoName","Convertible"
1964,"AC","Aceca","NoName","Convertible"
1964,"AC","Shelby Cobra","Mk II","Convertible"
1964,"Morgan","Plus 4","NoName","Convertible"
1965,"Morris","Mini","NoName","Coupe"
1965,"Austin","Cooper","S","Sedan"
1965,"Austin","Cooper","NoName","Sedan"
1965,"Alfa Romeo","2600","NoName",""
1965,"Alfa Romeo","GTV","NoName",""
1965,"Alfa Romeo","Giulia","NoName",""
1965,"Alfa Romeo","Spider","NoName","Convertible"
1965,"Aston Martin","DB6","NoName","Coupe"
1965,"Aston Martin","DB5","NoName","Coupe"
1965,"Aston Martin","Volante","NoName","Convertible"
1965,"BMW","2000","NoName",""
1965,"BMW","1600","NoName",""
1965,"BMW","1800","NoName",""
1965,"BMW","3200","NoName",""
1965,"BMW","700","NoName","Sedan"
1965,"Bentley","Continental","NoName","Sedan"
1965,"Bentley","S3","NoName",""
1965,"Buick","Electra 225","Custom",""
1965,"Buick","Electra 225","NoName",""
1965,"Buick","LeSabre","Custom","Sedan"
1965,"Buick","LeSabre","NoName","Sedan"
1965,"Buick","Riviera","NoName","Coupe"
1965,"Buick","Skylark","NoName",""
1965,"Buick","Special","Deluxe",""
1965,"Buick","Special","NoName",""
1965,"Buick","Sport Wagon","NoName","Wagon"
1965,"Buick","Wildcat","Custom","Coupe"
1965,"Buick","Wildcat","NoName","Coupe"
1965,"Cadillac","Calais","NoName","Coupe"
1965,"Cadillac","DeVille","NoName","Sedan"
1965,"Cadillac","Eldorado","NoName","Coupe"
1965,"Cadillac","Fleetwood","NoName","Sedan"
1965,"Cadillac","Series 60 Special","NoName",""
1965,"Cadillac","Series 60","Special",""
1965,"Chevrolet","Bel Air","NoName",""
1965,"Chevrolet","Biscayne","NoName","Coupe"
1965,"Chevrolet","C20/K20","NoName","Regular Cab Pickup"
1965,"Chevrolet","C30/K30","NoName","Regular Cab Pickup"
1965,"Chevrolet","C10/K10","NoName","Regular Cab Pickup"
1965,"Chevrolet","Chevelle","Deluxe",""
1965,"Chevrolet","Chevelle","Malibu","Coupe"
1965,"Chevrolet","Chevelle","SS","Coupe"
1965,"Chevrolet","Chevelle","NoName",""
1965,"Chevrolet","Chevy II","NoName",""
1965,"Chevrolet","Corvair","500","Sedan"
1965,"Chevrolet","Corvair","Corsa","Sedan"
1965,"Chevrolet","Corvette","NoName","Convertible"
1965,"Chevrolet","Corvette","NoName","Coupe"
1965,"Chevrolet","El Camino","NoName","Regular Cab Pickup"
1965,"Chevrolet","Impala","Caprice","Sedan"
1965,"Chevrolet","Impala","SS","Sedan"
1965,"Chevrolet","Impala","NoName","Sedan"
1965,"Chevrolet","Nova","SS","Coupe"
1965,"Chevrolet","Nova","NoName","Coupe"
1965,"Chevrolet","Panel","NoName",""
1965,"Chevrolet","Panel Step Van","NoName",""
1965,"Chevrolet","Pickup","NoName","Regular Cab Pickup"
1965,"Chevrolet","Suburban","NoName","SUV"
1965,"Chrysler","300","NoName","Convertible"
1965,"Chrysler","300","NoName","Sedan"
1965,"Chrysler","Crown Imperial","NoName",""
1965,"Chrysler","Imperial LeBaron","NoName",""
1965,"Chrysler","Newport","NoName",""
1965,"Chrysler","New Yorker","NoName",""
1965,"Chrysler","Town & Country","NoName","Sedan"
1965,"Dodge","Coronet","440",""
1965,"Dodge","Coronet","500",""
1965,"Dodge","Coronet","NoName",""
1965,"Dodge","Custom","880",""
1965,"Dodge","Dart","170",""
1965,"Dodge","Dart","270",""
1965,"Dodge","Dart","GT","Coupe"
1965,"Dodge","Monaco","NoName",""
1965,"Dodge","Panel","NoName",""
1965,"Dodge","Platform","NoName",""
1965,"Dodge","Pickup","NoName","Regular Cab Pickup"
1965,"Dodge","Polara","NoName",""
1965,"Dodge","Stake","NoName",""
1965,"Dodge","Town Panel","NoName",""
1965,"Dodge","Van","NoName","Passenger Van"
1965,"Ford","Club Wagon","Falcon",""
1965,"Ford","Country Squire","NoName","Wagon"
1965,"Ford","Country","NoName",""
1965,"Ford","Custom","NoName",""
1965,"Ford","Custom 500","NoName",""
1965,"Ford","F350","NoName","Regular Cab Pickup"
1965,"Ford","Fairlane","NoName",""
1965,"Ford","F100","NoName","Regular Cab Pickup"
1965,"Ford","F250","NoName","Regular Cab Pickup"
1965,"Ford","Fairlane 500","NoName",""
1965,"Ford","Falcon","NoName",""
1965,"Ford","Futura","NoName",""
1965,"Ford","Galaxie 500","NoName",""
1965,"Ford","Galaxie 500 XL","NoName",""
1965,"Ford","Mustang Shelby GT","NoName","Convertible"
1965,"Ford","Mustang Shelby GT","NoName","Coupe"
1965,"Ford","Panel","NoName","Regular Cab Pickup"
1965,"Ford","Mustang","GT","Convertible"
1965,"Ford","Mustang","GT","Coupe"
1965,"Ford","Mustang","NoName","Convertible"
1965,"Ford","Mustang","NoName","Coupe"
1965,"Ford","Pickup","NoName","Regular Cab Pickup"
1965,"Ford","Ranchero","NoName","Regular Cab Pickup"
1965,"Ford","Ranch","NoName",""
1965,"Ford","Sedan Delivery","NoName","Regular Cab Pickup"
1965,"Ford","Squire","NoName",""
1965,"Ford","Thunderbird","NoName","Coupe"
1965,"Ford","Van","NoName",""
1965,"GMC","Panel","NoName",""
1965,"GMC","Pickup","NoName","Regular Cab Pickup"
1965,"GMC","Suburban","NoName","SUV"
1965,"GMC","Van","NoName",""
1965,"Jaguar","Mark X","NoName","Sedan"
1965,"Jaguar","Mark II","NoName",""
1965,"Jaguar","XKE","NoName","Sedan"
1965,"Jeep","CJ-3B","NoName","SUV"
1965,"Jeep","CJ-6","NoName","SUV"
1965,"Jeep","CJ","NoName","SUV"
1965,"Jeep","CJ-5","NoName","SUV"
1965,"Jeep","Wagoneer","NoName","SUV"
1965,"Lamborghini","350 GT","NoName",""
1965,"Land Rover","Series II","NoName","SUV"
1965,"Lincoln","Continental","NoName","Sedan"
1965,"Lotus","Elan","NoName","Coupe"
1965,"Lotus","Seven","NoName",""
1965,"Mercedes-Benz","190","NoName","Sedan"
1965,"Mercedes-Benz","220 SEb","NoName",""
1965,"Mercedes-Benz","220SE","NoName",""
1965,"Mercedes-Benz","230SL","NoName",""
1965,"Mercedes-Benz","220","NoName",""
1965,"Mercedes-Benz","220S","NoName",""
1965,"Mercedes-Benz","300SE","NoName",""
1965,"Mercedes-Benz","600","NoName",""
1965,"Mercury","Colony Park","NoName","Wagon"
1965,"Mercury","Comet","404",""
1965,"Mercury","Comet","Caliente",""
1965,"Mercury","Comet","Cyclone","Coupe"
1965,"Mercury","Comet","NoName",""
1965,"Mercury","Commuter","NoName",""
1965,"Mercury","Montclair","NoName",""
1965,"Mercury","Monterey","NoName",""
1965,"Mercury","Parklane","NoName",""
1965,"Oldsmobile","442","NoName","Coupe"
1965,"Oldsmobile","98","NoName",""
1965,"Oldsmobile","Cutlass","NoName",""
1965,"Oldsmobile","Delta 88","NoName","Sedan"
1965,"Oldsmobile","Dynamic 88","NoName",""
1965,"Oldsmobile","F-85","NoName",""
1965,"Oldsmobile","Jetstar","NoName",""
1965,"Oldsmobile","Jetstar I","NoName",""
1965,"Oldsmobile","Starfire","NoName",""
1965,"Oldsmobile","Vista Cruiser","NoName","Wagon"
1965,"Plymouth","Barracuda","NoName","Coupe"
1965,"Plymouth","Belvedere","NoName",""
1965,"Plymouth","Fury","I",""
1965,"Plymouth","Fury","II",""
1965,"Plymouth","Fury","III",""
1965,"Plymouth","Satellite","NoName",""
1965,"Plymouth","Sport Fury","NoName","Coupe"
1965,"Plymouth","Valiant","NoName",""
1965,"Pontiac","Bonneville","NoName","Sedan"
1965,"Pontiac","Catalina","NoName",""
1965,"Pontiac","Grand Prix","NoName","Coupe"
1965,"Pontiac","LeMans","GTO","Coupe"
1965,"Pontiac","LeMans","NoName",""
1965,"Pontiac","Star Chief","NoName",""
1965,"Pontiac","Tempest","GTO","Coupe"
1965,"Pontiac","Tempest","NoName",""
1965,"Porsche","356","Super",""
1965,"Porsche","356","NoName",""
1965,"Porsche","911","NoName",""
1965,"Porsche","Carrera","II","Coupe"
1965,"Saab","96","NoName",""
1965,"Saab","95","NoName",""
1965,"Saab","Monte Carlo","NoName",""
1965,"Toyota","Crown","NoName",""
1965,"Toyota","Land Cruiser","NoName","SUV"
1965,"Toyota","Tiara","NoName",""
1965,"Volkswagen","Karmann Ghia","NoName",""
1965,"Volkswagen","Microbus","NoName","SUV"
1965,"Volkswagen","Beetle (Pre-1980)","NoName","Coupe"
1965,"Volvo","122","S",""
1965,"Volvo","1800","S",""
1965,"Volvo","544","NoName",""
1965,"Renault","Caravalle","NoName",""
1965,"Renault","Dauphine","NoName",""
1965,"Renault","Gordini","NoName",""
1965,"Renault","R8","NoName",""
1965,"Ferrari","GT 2+2","NoName",""
1965,"Ferrari","GTB","NoName",""
1965,"Ferrari","GTS","NoName",""
1965,"Ferrari","GT","NoName",""
1965,"Ferrari","LM","NoName",""
1965,"Ferrari","Superamerica","NoName","Convertible"
1965,"Ferrari","Superfast","NoName",""
1965,"Rolls-Royce","Phantom V","NoName","Sedan"
1965,"Rolls-Royce","Silver Cloud III","NoName","Sedan"
1965,"Triumph","1200","NoName","Convertible"
1965,"Triumph","Spitfire","MK II","Convertible"
1965,"Triumph","TR4","NoName","Convertible"
1965,"Fiat","1100D","NoName",""
1965,"Fiat","1500","Spider","Convertible"
1965,"Fiat","600D","NoName",""
1965,"Peugeot","404","NoName",""
1965,"Peugeot","403","NoName",""
1965,"MG","MGB","NoName","Convertible"
1965,"MG","Midget","Mark II","Convertible"
1965,"American Motors","Ambassador","NoName",""
1965,"American Motors","American","NoName",""
1965,"American Motors","Classic","NoName",""
1965,"American Motors","Marlin","NoName","Coupe"
1965,"Checker","Marathon","NoName","Sedan"
1965,"Citroen","AMI-6","NoName",""
1965,"Citroen","DS19","NoName",""
1965,"Citroen","ID19","NoName",""
1965,"Datsun","1500","NoName",""
1965,"Datsun","410","NoName",""
1965,"Jensen","C-V8","NoName",""
1965,"Maserati","Mexico","NoName",""
1965,"Maserati","Mistral","NoName",""
1965,"Maserati","Quattroporte","NoName","Sedan"
1965,"Maserati","Sebring","II",""
1965,"Opel","Kadett","NoName",""
1965,"Rover","2000 Series","P6",""
1965,"Rover","3-Litre","P5",""
1965,"Studebaker","Commander","NoName",""
