GUID,Customer Name,Internal Dashboard ID,Google Ads Account ID,Google Ads Account Name,Engaged Prospect : Google Analytics Conversion Goal,Google Analytics Account Name,GoogleAnalyticsEmail,Google Analytics Property,Google Analytics View ID,Facebook Account ID,Facebook Account Name,MS Advertising Bing Account No.,Bing Account ID,MS Advertising Account Name,CRON ID,Google Analytics UA-ID,Facebook Pixel ID,Trial,Active,Matches Internal Dashboard Credentials,Verification Assigned @reuben@smedia.ca ,Verifed as Correct?,Notes,CSM,Google Ad Ops Manager,Facebook Ad Ops Manager,Duplicate Keys (T/F),Duplicate Google Analytics View IDs(T/F),FB GA Soure / Medium,Group ID,Group Name,PR Sheet ID,PR Sheet Link,Domain
51636866,Cricks Highway SsangYong,,,,1,Al Button (19) (171699954),smediaanalytic@gmail.com,Cricks Highway Ssangyong,223671249,671403163600021,Cricks Highway SsangYong,,,,crickshighwayssangyongcomau,UA-171699954-2        ,781669602281528,FALSE,FALSE,FALSE,Haroon,TRUE,,,,,FALSE,FALSE,,AG-0046,Clicknition,,,#N/A
51636878,Preston Cadillac,,860-920-8642,Preston Cadillac,1,Al Button (2) (127273656),smediaanalytic@gmail.com,Preston Cadillac,239894694,738492426800366,Preston Cadillac,,,,prestoncadillaclangleycom,UA-127273656-51,765761456941774,FALSE,TRUE,FALSE,Haroon,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,,,1mYYOQKjWeuqx0pdcxnENlVwYrl9i_dCi6uK8iYeGQKw,https://docs.google.com/spreadsheets/d/1mYYOQKjWeuqx0pdcxnENlVwYrl9i_dCi6uK8iYeGQKw,#N/A
51721078,Cricks Highway Subaru,,,,1,Al Button (19) (171699954),smediaanalytic@gmail.com,Cricks Highway Subaru,223667581,495883361365817,Cricks Highway Subaru,,,,crickshighwaysubarucomau,UA-171699954-1,2137876232966560,FALSE,FALSE,FALSE,Haroon,TRUE,,,,,FALSE,FALSE,,AG-0046,Clicknition,,,#N/A
51726641,Digital Kung Fu - Next Gen Auto,602e2ba6c2954e001e38d96e,510-647-9639,Next Gen Auto,1,Al Button (20) (179984697),smediaanalytic@gmail.com,Next Gen Auto,233564468,837029200255094,Next Gen Auto,,,,nextgenautoca,UA-179984697-66        ,-,FALSE,FALSE,FALSE,Haroon,TRUE,,,,,FALSE,FALSE,,AG-0045,Digital Kung Fu,,,nextgenauto.ca
51721085,Community AG - Community Toyota,,,,1,Al Button (22) (190651803),smediaanalytic@gmail.com,Community Toyota,239879614,952406752164572,Community AG - Community Toyota,,,,communitytoyotacom,UA-190651803-41        ,475161436281168,FALSE,FALSE,FALSE,Haroon,TRUE,,,,,FALSE,FALSE,,,,,,#N/A
20475332,Northern Honda,602e2bf2c2954e001e38da02,867-660-4950,Northern Honda,1,Al Button (21) (185710316),smediaanalytic@gmail.com,Northern Honda,235532070,439516247097007,Northern Honda,,,,northernhondacom,UA-185710316-28        ,221066339660735,FALSE,FALSE,FALSE,Haroon,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,AG-0045,Digital Kung Fu,,,northernhonda.com
38031297,Taylor Cadillac,,427-404-7550,Taylor Cadillac,1,Al Button (22) (190651803),smediaanalytic@gmail.com,Taylor Cadillac,239897633,216304093612937,Taylor Cadillac,,,,taylorcadillacca,UA-190651803-43        ,547219722477166,FALSE,FALSE,FALSE,Haroon,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,,,,,#N/A
51636920,Perfection Academy,602e2ad4c2954e001e38d7bd,204-838-1146,Perfection Academy,1,Al Button (19) (171699954),smediaanalytic@gmail.com,Perfection on Academy,225205418,2228784220590484,Perfection on Academy,,,,perfectiononacademycom,UA-171699954-19,1316900665339070,FALSE,FALSE,FALSE,Haroon,TRUE,,,,,FALSE,FALSE,,AG-0019,Perfection,1JpW5d9PKCZlVgL3KD-Yo68gPGDgbP1tJZYjVxRSVz-k,https://docs.google.com/spreadsheets/d/1JpW5d9PKCZlVgL3KD-Yo68gPGDgbP1tJZYjVxRSVz-k,perfectiononacademy.com
50442242,Gus Revenberg Kia,,,,1,Al Button (22) (190651803),smediaanalytic@gmail.com,Gus Revenberg Kia,238804230,4139366406087813,Gus Revenberg Kia,,,,gusrevenbergkiacom,UA-190651803-16        ,259003054468086,FALSE,FALSE,FALSE,Haroon,TRUE,,,,,FALSE,FALSE,,,,,,#N/A
15857109,Southside Mitsubishi,,,,1,Al Button (22) (190651803),smediaanalytic@gmail.com,Southside Mitsubishi,238761158,147462597238550,Southside Mitsubishi,,,,southsidemitsubishicom,UA-190651803-15        ,879946572170129,FALSE,FALSE,FALSE,Haroon,TRUE,,,,,FALSE,FALSE,,,,,,#N/A
43016384,Modern Classic Motors,,779-503-4276,Modern Classic Motors,1,Al Button (21) (185710316),smediaanalytic@gmail.com,Modern Classic Motors,234884483,247831883408143,Modern Classic Motors,,,,modernclassicmotorsnet,UA-185710316-8        ,207242620951582,FALSE,FALSE,FALSE,Haroon,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,,,,,#N/A
49940834,Kross Auto,,,,1,Al Button (22) (190651803),smediaanalytic@gmail.com,Kross Auto,238818839,356212512463664,Kross Auto,,,,krossautocom,UA-190651803-14        ,1931255216981430,FALSE,FALSE,FALSE,Haroon,TRUE,,,,,FALSE,FALSE,,,,,,#N/A
51636868,Cricks Highway Group,,,,1,Al Button (18) (169324917),smediaanalytic@gmail.com,ClickNition - Cricks Highway Group,222098948,345478526095764,Cricks Highway,,,,crickshighwaycomau,UA-169324917-38        ,1305153166299130,FALSE,FALSE,FALSE,Haroon,TRUE,,,,,FALSE,FALSE,,AG-0046,Clicknition,,,#N/A
51636889,Toyota of Corvallis,,,,1,Al Button (22) (190651803),smediaanalytic@gmail.com,Toyota of Corvallis,238093051,476430440404795,Toyota of Corvallis,,,,toyotaofcorvalliscom,UA-190651803-2        ,362032428011944,FALSE,TRUE,FALSE,Haroon,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,AG-0016,Corvallis,1UIO4VcJTdSoMUKaTX9k1IwpWimS7W6EBpIIK1-51s7k,https://docs.google.com/spreadsheets/d/1UIO4VcJTdSoMUKaTX9k1IwpWimS7W6EBpIIK1-51s7k,#N/A
33919756,Subaru of Corvallis,,,,1,Al Button (22) (190651803),smediaanalytic@gmail.com,Subaru of Corvallis,238141489,722097428410298,Subaru of Corvallis,,,,subaruofcorvalliscom,UA-190651803-1        ,932748400424441,FALSE,TRUE,FALSE,Haroon,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,AG-0016,Corvallis,1UIO4VcJTdSoMUKaTX9k1IwpWimS7W6EBpIIK1-51s7k,https://docs.google.com/spreadsheets/d/1UIO4VcJTdSoMUKaTX9k1IwpWimS7W6EBpIIK1-51s7k,#N/A
33913726,Acura of Bellevue,,759-369-9366,Acura of Bellevue,1,Al Button (21) (185710316),smediaanalytic@gmail.com,Acura of Bellevue,236512982,,,,,,acuraofbellevuecom,UA-185710316-57        ,-,FALSE,FALSE,FALSE,Haroon,TRUE,,,,,FALSE,FALSE,,,,,,#N/A
51721097,Cricks Highway Kia,,,,1,Al Button (19) (171699954),smediaanalytic@gmail.com,Cricks Highway Kia,223666299,208264343711339,Cricks Highway Kia,,,,crickshighwaykiacomau,UA-171699954-5        ,1266222366864050,FALSE,FALSE,FALSE,Haroon,TRUE,,,,,FALSE,FALSE,,AG-0046,Clicknition,,,#N/A
30909976,Murray Hyundai Medicine Hat,,,,1,Al Button (21) (185710316),smediaanalytic@gmail.com,Medicine Hat Hyundai,236671154,337930770879629,Murray Hyundai Medicine Hat,,,,murrayhyundaimedicinehatcom,UA-185710316-63        ,835273957045144,FALSE,TRUE,FALSE,Haroon,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,AG-0031,Murray,1EJNaLioHIRzXX42_eD1c1jzzzMmu9toEGCLFzEylCM4,https://docs.google.com/spreadsheets/d/1EJNaLioHIRzXX42_eD1c1jzzzMmu9toEGCLFzEylCM4,#N/A
35711693,Ridgehill Ford,,825-108-0374,Ridgehill Ford,1,Al Button (21) (185710316),smediaanalytic@gmail.com,Ridgehill Ford,237270103,165238141866490,Ridgehill Ford,,,,ridgehillfordcom,UA-185710316-74        ,177725277482494,FALSE,FALSE,FALSE,Haroon,TRUE,,,,,FALSE,FALSE,,,,,,#N/A
51721094,Interforce - BMW Auto Haus,,,,1,Al Button (21) (185710316),smediaanalytic@gmail.com,BMW Auto Haus,237185851,124630059560624,Interforce - BMW Auto Haus,,,,bmwautohausca,UA-185710316-72        ,922768291474352,FALSE,FALSE,FALSE,Haroon,TRUE,,,,,FALSE,FALSE,,,,,,#N/A
51721095,Cricks Highway Honda,,,,1,Al Button (19) (171699954),smediaanalytic@gmail.com,Cricks Highway Honda,223725543,190876792019204,Cricks Highway Honda,,,,crickshighwayhondacomau,UA-171699954-4        ,412475732881580,FALSE,FALSE,FALSE,Haroon,TRUE,,,,,FALSE,FALSE,,AG-0046,Clicknition,,,#N/A
30910277,Stetson Auto Group - Stetson GM,,,,1,Al Button (21) (185710316),smediaanalytic@gmail.com, Stetson GM,236352831,475370320164106,Stetson Auto Group - Stetson GM,,,,stetsongmcom,UA-185710316-43        ,220255992345727,FALSE,FALSE,FALSE,Haroon,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,,,,,#N/A
38033800,Chicagoland Autogroup- Honda Superstore of Joliet,,,,1,Al Button (21) (185710316),smediaanalytic@gmail.com, Honda Superstore of Joliet,237217767,1024920564667014,Chicagoland Autogroup- Honda Superstore of Joliet,,,,hondaofjolietcom,UA-185710316-73        ,111549820844647,FALSE,FALSE,FALSE,Haroon,TRUE,,,,,FALSE,FALSE,,,,,,#N/A
51728881,SMP RV,,,,1,Al Button (18) (169324917),smediaanalytic@gmail.com,SMP RV,222357262,1065111923992265,SMP RV,,,,smprvca,UA-169324917-45        ,3418568024921830,FALSE,TRUE,FALSE,Haroon,TRUE,,,,,FALSE,FALSE,,,,1WzQRSBdPSBZINrtICC6t0yf57Z8KGZnj5ItvZeNA9fc,https://docs.google.com/spreadsheets/d/1WzQRSBdPSBZINrtICC6t0yf57Z8KGZnj5ItvZeNA9fc,#N/A
39725521,Sherwood Ford,602e2c06c2954e001e38da23,,,1,Al Button (21) (185710316),smediaanalytic@gmail.com,Sherwood Ford,236854773,164604012099080,Sherwood Ford,,,,sherwoodfordca,UA-185710316-65        ,1390824910984495 - 824458071434618,FALSE,FALSE,FALSE,Haroon,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,,,,,sherwoodford.ca
30808037,Kia Cold Lake,,,,1,Al Button (21) (185710316),smediaanalytic@gmail.com,Kia Cold Lake,236640826,4264889783525162,Kia Cold Lake,,,,kiacoldlakecom,UA-185710316-62        ,275478313922888,FALSE,TRUE,FALSE,Haroon,TRUE,,,,,FALSE,FALSE,,,,1hJjOx0UpYU5xR4j5ZGHu5ELauvnyhdEAVmpRBy9ZRmw,https://docs.google.com/spreadsheets/d/1hJjOx0UpYU5xR4j5ZGHu5ELauvnyhdEAVmpRBy9ZRmw,#N/A
50111424,James Braden Auto Group - James Braden Nissan Kingston,,,,1,Al Button (21) (185710316),smediaanalytic@gmail.com,James Braden Nissan,236486215,739604936981217,James Braden Auto Group - James Braden Nissan Kingston,,,,jamesbradennissanca,UA-185710316-56        ,4098297156860770,FALSE,FALSE,FALSE,Haroon,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,,,,,#N/A
42644321,Dinsdale Auto Group - Tom Dinsdale Hyundai,,,,1,Al Button (21) (185710316),smediaanalytic@gmail.com,Tom Dinsdale Hyundai,236495815,460979891730165,Dinsdale Auto Group - Tom Dinsdale Hyundai,,,,dinsdalehyundaicom,UA-185710316-54        ,407422790531674,FALSE,TRUE,FALSE,Haroon,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,AG-0038,Dinsdale Auto Group,18WkyawHf62_whWTq4iyw55hrsDjzblCw1GPGLVqsBqk,https://docs.google.com/spreadsheets/d/18WkyawHf62_whWTq4iyw55hrsDjzblCw1GPGLVqsBqk,#N/A
42644322,Dinsdale Auto Group - Tom Dinsdale Chevrolet Buick GMC,,,,1,Al Button (21) (185710316),smediaanalytic@gmail.com,Tom Dinsdale Chevrolet Buick GMC,236507325,273380200853745,Dinsdale Auto Group - Tom Dinsdale Chevrolet Buick GMC,,,,dinsdaleautonet,UA-185710316-53        ,709980879709567,FALSE,TRUE,FALSE,Haroon,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,AG-0038,Dinsdale Auto Group,1hprt3p_oLo1G8QOlHe30AuXnFryGbFxFQeFD5FwXLhU,https://docs.google.com/spreadsheets/d/1hprt3p_oLo1G8QOlHe30AuXnFryGbFxFQeFD5FwXLhU,#N/A
38034414,Symdon Chevrolet of Mount Horeb,,,,1,Al Button (21) (185710316),smediaanalytic@gmail.com,Symdon Chevrolet of Mount Horeb,236468563,922485535215266,Symdon Chevrolet of Mount Horeb,,,,symdonchevycom,UA-185710316-49        ,2606467412978001,FALSE,TRUE,FALSE,Haroon,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,,,1-Fb9vjFnre8iOhHpxktO21sqID8e22nZexTV2xBdIMw,https://docs.google.com/spreadsheets/d/1-Fb9vjFnre8iOhHpxktO21sqID8e22nZexTV2xBdIMw,#N/A
35711385,Lakehead Motors,,,,1,Al Button (21) (185710316),smediaanalytic@gmail.com,Lakehead Motors,236072980,1075732426186960,Lakehead Motors,,,,lakeheadmotorsca,UA-185710316-35        ,239128627680995,FALSE,TRUE,FALSE,Haroon,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,,,1psz6SEs9eWtGL0e0NyplfNETIau_b17U18PcrhmzbdI,https://docs.google.com/spreadsheets/d/1psz6SEs9eWtGL0e0NyplfNETIau_b17U18PcrhmzbdI,#N/A
33914193,Huffines Auto Group-Huffines Chrysler Jeep Dodge RAM Plano,,,,1,Al Button (21) (185710316),smediaanalytic@gmail.com,Huffines Chrysler Jeep Dodge RAM Plano,236096311,1503774593148329,Huffines Auto Group-Huffines Chrysler Jeep Dodge RAM Plano,,,,huffineschryslerjeepdodgeramplanocom,UA-185710316-37        ,863922107771732,FALSE,TRUE,FALSE,Haroon,TRUE,,,,,FALSE,FALSE,,AG-0030,Huffines Auto Group,1EmaaUjBA17v4Y-B34lDbHFZQsp-K9buni7IwEBgCb10,https://docs.google.com/spreadsheets/d/1EmaaUjBA17v4Y-B34lDbHFZQsp-K9buni7IwEBgCb10,#N/A
33650357,Gus Revenberg Auto Group-Gus Revenberg Chevrolet Buick GMC,,,,1,Al Button (21) (185710316),smediaanalytic@gmail.com,Gus Revenberg Chevrolet Buick GMC,235688652,180870900450846,Gus Revenberg Auto Group-Gus Revenberg Chevrolet Buick GMC,,,,gusrevenbergcom,UA-185710316-29        ,422839885806881,FALSE,TRUE,FALSE,Haroon,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,,,1npEsUF1nrPn_RCJOjNVGMk9kF79cIjTKhYJCV0ixnoo,https://docs.google.com/spreadsheets/d/1npEsUF1nrPn_RCJOjNVGMk9kF79cIjTKhYJCV0ixnoo,#N/A
38030187,Nimnicht Buick GMC,602e2beac2954e001e38d9f4,,,1,Al Button (21) (185710316),smediaanalytic@gmail.com,Nimnicht Buick GMC,235478697,841716126628428,Nimnicht Buick GMC,,,,nimnichtbuickgmccom,UA-185710316-26        ,683256305697460,FALSE,TRUE,FALSE,Haroon,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,AG-0012,Nimnicht,1c2jp4E3SlJAKn090LQI_7mhVrRREMHqUmAybo1EY6yc,https://docs.google.com/spreadsheets/d/1c2jp4E3SlJAKn090LQI_7mhVrRREMHqUmAybo1EY6yc,nimnichtbuickgmc.com
31531420,Enns Brothers,602e2bdbc2954e001e38d9d9,,,1,Al Button (21) (185710316),smediaanalytic@gmail.com,Enns Brothers,234824001,182101036981660,Enns Brothers,,,,ennsbrotherscom,UA-185710316-4        ,697159541171443,FALSE,TRUE,FALSE,Haroon,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,,,1PcRk8M5gfkSleCx0X55HlutWd-wmGLgIR0sVEHLw620,https://docs.google.com/spreadsheets/d/1PcRk8M5gfkSleCx0X55HlutWd-wmGLgIR0sVEHLw620,ennsbrothers.com
51636871,Boundary Motor Sports,602e2303c2954e001e38c615,,,1,FB Accounts (7) (109667731),smediawebmastertool@gmail.com,Boundary Motorsports,165879378,1541086049262686,Boundary Motor Sports,,,,boundarymotorsports,UA-109667713-34     ,2017442225159400,FALSE,TRUE,FALSE,Mohsin,TRUE,,,,,FALSE,FALSE,,,,1L8gU58Wl8fD_3ltT_ja6xoGlQYyjhWO50EtGdlbgpGc,https://docs.google.com/spreadsheets/d/1L8gU58Wl8fD_3ltT_ja6xoGlQYyjhWO50EtGdlbgpGc,boundarymotorsports.com
38036476,Brian Toliver Ford,602e249dc2954e001e38c9d5,,,2,FB Accounts (118985773),smediaanalytic@gmail.com,Brian Toliver Ford,182865948,325726971613303,Brian Toliver Ford USD,,,,briantoliverford,"UA-127273656-43	",289481601764439,FALSE,TRUE,FALSE,Mohsin,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,AG-0043,CBC Advertising,1ijfvC3CTiBoWlMXaRPh0HGl5bTQbl16XpR6yr9jPmWs,https://docs.google.com/spreadsheets/d/1ijfvC3CTiBoWlMXaRPh0HGl5bTQbl16XpR6yr9jPmWs,briantoliverford.net
33916014,Loudon Motors Ford,,,,1,AI Button(20) (179984697),smediaanalytic@gmail.com,Loudon Motors Ford,234226708,2882972511934126,Loudon Motors Ford,,,,loudonmotorsfordnet,"UA-179984697-87	",681204845912733,FALSE,TRUE,FALSE,Mohsin,TRUE,,,,,FALSE,FALSE,,,,1gnI4yMEuuQ2D8PUxB0V34SUT_VzTPykBUD68vneVC5Q,https://docs.google.com/spreadsheets/d/1gnI4yMEuuQ2D8PUxB0V34SUT_VzTPykBUD68vneVC5Q,#N/A
33919935,Fort Motors,,,,1,AI Button(5) (137985131),smediaanalytic@gmail.com,Fort Motors,194154644,276435939968309,Fort Motors,,,,fortmotorsca,"UA-137985131-27	",589318328248806,FALSE,TRUE,FALSE,Mohsin,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,,,1_Z-5MBqQBUim0fKUyXbkiSI9X_qTjVV6Vc2Fvx9pO5I,https://docs.google.com/spreadsheets/d/1_Z-5MBqQBUim0fKUyXbkiSI9X_qTjVV6Vc2Fvx9pO5I,#N/A
15858156,"
Brantford Auto Group-Brantford Nissan",602e2bb0c2954e001e38d983,,,1,AI Button(20) (179984697),smediaanalytic@gmail.com,Brantford Nissan,233991186,848349949329642,Brantford Auto Group-Brantford Nissan,,,,brantfordnissancom,"UA-179984697-80	",382293543025525,FALSE,FALSE,FALSE,Mohsin,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,,,,,brantfordnissan.com
38031253,SouthTowne Auto Group - SouthTowne Motors,602e2babc2954e001e38d978,,,1,AI Button(20) (179984697),smediaanalytic@gmail.com,SouthTowne Motors,233616130,221333362689124,SouthTowne Auto Group - SouthTowne Motors,,,,southtownechevroletcom,"UA-179984697-72	",208937423936748,FALSE,TRUE,FALSE,Mohsin,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,,,1DDZW1LACA-JjaY3EohhrslYDE5_koRhbvBXse1JhdRk,https://docs.google.com/spreadsheets/d/1DDZW1LACA-JjaY3EohhrslYDE5_koRhbvBXse1JhdRk,southtownechevrolet.com
51636872,Diesel Store - Barker Mitsubishi,5e8f845a2e707f652036bed2,,,1,AI Button(10) (148906878),smediaanalytic@gmail.com,Barker Mitsubishi,203647641,2402720633320598,Diesel Store - Barker Mitsubishi,,,,barkermitsubishi,"UA-148906878-10	",522098311699758,FALSE,FALSE,FALSE,Mohsin,TRUE,,,,,FALSE,FALSE,,AG-0039,Diesel Store,,,barkermitsubishi.com
33914143,Diesel Store - Terrebonne Lincoln,602e27dcc2954e001e38d138,,,1,AI Button(10) (148906878),smediaanalytic@gmail.com,Terrebonne Lincoln,203595313,754676631622508,Diesel Store - Terrebonne Lincoln,,,,terrebonnelincoln,"UA-148906878-9	",502747720303640,FALSE,FALSE,FALSE,Mohsin,TRUE,,,,,FALSE,FALSE,,AG-0039,Diesel Store,,,terrebonnelincoln.com
51721047,Holiday Chevrolet Whitesboro,,,,1,AI button (113342254),smediawebmastertool@gmail.com,Holiday Chevy Whitesboro,174609629,705623040335208,Holiday Auto Group - Holiday Chevy Whitesboro,,,,holidaychevy,"UA-113342254-30	",134330561399807,FALSE,TRUE,FALSE,Mohsin,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,,,1q-WRHnHu369u6gYweVKPLUcKsKL0It_lILw-CW5ArJQ,https://docs.google.com/spreadsheets/d/1q-WRHnHu369u6gYweVKPLUcKsKL0It_lILw-CW5ArJQ,#N/A
33030757,Key Chevrolet Buick GMC Cadillac of Burlington,,,,1,AI Button(10) (148906878),smediaanalytic@gmail.com,Key Chevrolet Buick GMC Cadillac of Burlington,204815363,449567425912304,Key Chevrolet Buick GMC Cadillac of Burlington,,,,keyautovt,"UA-148906878-47	",408300916712109,FALSE,FALSE,FALSE,Mohsin,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,,,,,#N/A
38037572,Holiday Auto Group,,,,1,AI Button(20) (179984697),smediaanalytic@gmail.com,Holiday Auto Group,231418843,352674365841416,Holiday Auto Group,,,,holidayautogroupcom,"UA-179984697-32	",3406414479441190,FALSE,FALSE,FALSE,Mohsin,TRUE,,,,,FALSE,FALSE,,,,,,#N/A
28304640,Rose City Ford,602e2843c2954e001e38d220,,,1,AI Button(11)(151218577),smediaanalytic@gmail.com,Rose City Ford,206774153,594065861380321,Rose City Ford,,,,rosecityford,"UA-151218577-21	",2437621366509660,FALSE,FALSE,FALSE,Mohsin,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,,,,,rosecityford.com
33917905,Automax Sarnia,602e2b2ac2954e001e38d86f,,,1,AI Button(19)(171699954),smediaanalytic@gmail.com,Automax Sarnia,229783191,2110833629047558,Automax Sarnia,,,,automaxsarniacom,"UA-171699954-85	",3470308043008240,FALSE,TRUE,FALSE,Mohsin,TRUE,,,,,FALSE,FALSE,,,,1110TTG0n1cc2GLC8qXjeJEOiGNkKsDdAI4LrzhVbNzE,https://docs.google.com/spreadsheets/d/1110TTG0n1cc2GLC8qXjeJEOiGNkKsDdAI4LrzhVbNzE,automaxsarnia.com
51636874,Saskatchewan SPCA ,,749-468-6537,Grand Lodge of Saskatchewan,1,Custom compaigns(107116176),smediawebmastertool@gmail.com,Saskatchewan SPCA ,174633088,210324113129450,Saskatchewan SPCA 2,,,,sspca,UA-107116176-25,276898009521682,FALSE,TRUE,FALSE,Mohsin,TRUE,Resolved,,,,FALSE,FALSE,,,,1WkQSs-kSmg7eVkzFy1WAWm6vNVbwA1DgcURW8eH3iNw,https://docs.google.com/spreadsheets/d/1WkQSs-kSmg7eVkzFy1WAWm6vNVbwA1DgcURW8eH3iNw,#N/A
51636875,Saskatoon SPCA ,,,,1,Fb Accounts (113480963),smediawebmastertool@gmail.com,Saskatoon SPCA ,171730839,282475229323652,Saskatoon SPCA 2,,,,saskatoonspca,"UA-113480963-30	",684855832400047,FALSE,TRUE,FALSE,Mohsin,TRUE,,,,,FALSE,FALSE,,,,1izx5iPpFONFK9s8-54YC2fRxyYpqmpwxj6uBiBeAz6s,https://docs.google.com/spreadsheets/d/1izx5iPpFONFK9s8-54YC2fRxyYpqmpwxj6uBiBeAz6s,#N/A
51636965,Lee CDJR ,602e23bbc2954e001e38c7d0,,,1,Fb Accounts (113480963),smediawebmastertool@gmail.com,Lee Chryler Dodge Jeep RAM,173734348,219464489332325,Lee CDJR USD V2,,,,leechryslerdodgeramjeep,"UA-113480963-47	",243966903441069,FALSE,FALSE,FALSE,Mohsin,TRUE,,,,,FALSE,FALSE,facebook.com_smedia / social,AG-0043,CBC Advertising,,,leechryslerdodgeramjeep.com
51718821,Langen Health & Safety,,,,1,AI Button(17) (167380325),smediaanalytic@gmail.com,Langen Health & Safety,219380461,2013421078804221,Langen Health & Safety,,,,shoplangenhealthandsafetyca,UA-167380325-30,544128626271116,FALSE,TRUE,FALSE,Mohsin,TRUE,,,,,FALSE,FALSE,,,,1mkgWKBvvhOyMw-oFKz-wIr6_V0KjQRdsPTsAsLxcfAI,https://docs.google.com/spreadsheets/d/1mkgWKBvvhOyMw-oFKz-wIr6_V0KjQRdsPTsAsLxcfAI,#N/A
51720915,Dave Smith Ford ,602e24b0c2954e001e38ca01,,,1,AI Button (3)(130939443),smediaanalytic@gmail.com,Dave Smith Ford ,187392082,524107138523636,Dave Smith Ford USD V2,,,,davesmithfordonline,"UA-130939443-19	",771571546704659,FALSE,FALSE,FALSE,Mohsin,TRUE,Resolved,,,,FALSE,FALSE,facebook.com_smedia / social,AG-0043,CBC Advertising,,,davesmithfordonline.com
50442277,Moncton Kia,,,,1,Fb Account(7) (109667713),smediawebmastertool@gmail.com,Moncton Kia,166396932,2888712831410084,Moncton Kia,,,,monctonkia,"UA-109667713-50	",2087211398232010,FALSE,FALSE,FALSE,Mohsin,TRUE,,,,,FALSE,FALSE,,,,,,#N/A
51728875,Audi Winnipeg,602e2b21c2954e001e38d85f,,,1,AI Button (19)(171666954),smediaanalytic@gmail.com,Audi Winnipeg,229107593,,,,,,audiwinnipegcom,UA-171699954-69,-,FALSE,FALSE,FALSE,Mohsin,TRUE,,,,,FALSE,FALSE,,AG-0034,Auto Canada,,,audiwinnipeg.com
51636880,Courtesy Chrysler,602e2b85c2954e001e38d929,,,1,AI Button(20) (179984697),smediaanalytic@gmail.com,Courtesy Chrysler,231913350,,,,,,courtesychryslercom,"UA-179984697-42	",-,FALSE,FALSE,FALSE,Mohsin,TRUE,,,,,FALSE,FALSE,,,,,,courtesychrysler.com
51636883,Grande Prairie Hyundai,602e2b78c2954e001e38d910,,,1,AI Button(20) (179984697),smediaanalytic@gmail.com,Grande Prairie Hyundai,231798001,,,,,,gphyundaicom,"UA-179984697-39	",-,FALSE,TRUE,FALSE,Mohsin,TRUE,,,,,FALSE,FALSE,,,,11NnBjDz0hAfaDKIgAKDjvid5SPesqmoPRM15AQQvcjw,https://docs.google.com/spreadsheets/d/11NnBjDz0hAfaDKIgAKDjvid5SPesqmoPRM15AQQvcjw,gphyundai.com
51728869,Grande Prairie VW,602e2b1dc2954e001e38d858,,,1,AI Button (19)(171666954),smediaanalytic@gmail.com,Grande Prairie Volkswegan,229074257,,,,,,gpvolkswagenca,UA-171699954-71        ,-,FALSE,FALSE,FALSE,Mohsin,TRUE,,,,,FALSE,FALSE,,AG-0034,Auto Canada,,,gpvolkswagen.ca
51636885,Moncton CDJR,,,,1,AI Button(22)(190651803),smediaanalytic@gmail.com,Moncton CDJR,239807298,,,,,,monctonchryslercom,UA-190651803-35        ,-,FALSE,FALSE,FALSE,Mohsin,TRUE,,,,,FALSE,FALSE,,,,,,#N/A
51636888,St James VW,602e2392c2954e001e38c773,,,1,Custom compaigns(107116176),smediawebmastertool@gmail.com,St James Volkswegan,171145546,,,,,,stjamesvw,UA-107116176-19        ,-,FALSE,FALSE,FALSE,Mohsin,TRUE,,,,,FALSE,FALSE,,AG-0034,Auto Canada,,,stjamesvw.ca
51636891,Parkland Dodge,602e2b81c2954e001e38d922,,,1,AI Button(20) (179984697),smediaanalytic@gmail.com,Parkland Dodge,231910512,,,,,,parklanddodgecom,UA-179984697-41        ,-,FALSE,FALSE,FALSE,Mohsin,TRUE,,,,,FALSE,FALSE,,,,,,parklanddodge.com
